text,is_hate_1,is_toxic_1,is_offensive_1,is_hate_2,is_toxic_2,is_offensive_2,is_hate_3,is_toxic_3,is_offensive_3,is_hate_4,is_toxic_4,is_offensive_4,is_hate_5,is_toxic_5,is_offensive_5,is_hate_6,is_toxic_6,is_offensive_6
"#PutSouthAfricansFirst even if you can kill all African foreign nationals, black people will never come first in this country, you will never get even position two, so wake up stop dreaming: ayi how can you be anti-african while you are an African yourself, i give ka black people <URL>",0,1,0,0,0,0,0,0,0,,,,0,1,0,0,0,0
"@user She was then Israel military, you should've known Mos.
So did you unfollow her",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
I endorse this hashtag #ForeignersMustGo,0,1,0,0,1,1,0,1,1,,,,0,1,0,0,1,0
@user @user @user @user @user @user @user come this side... Listen to what Nigerians are saying.. We don't want to ever hear you make noise telling us about being Africans.. We are South Africans before anything. Nonsense. Learn to #PutSouthAfricansFirst,0,1,0,0,1,1,0,1,1,,,,0,1,0,0,0,0
"These donkeys must go please South African can't breathe.  #PutSouthAfricansFirst 
#ZimbabweMustGo <URL>",0,0,0,0,1,1,0,1,1,,,,0,0,1,0,1,1
"@user Blanket amnesty given in 2010 to all sorts of unverified unvetted criminals to be comes citizens 
These politicians failed to gorven and you idiots like shilowa acting all dumb 😡😡😡 #PutSouthAfricansFirst",0,0,0,0,1,1,0,0,1,,,,0,1,0,0,0,1
Here’s an update on what’s happening in Palestine! #SavePalestine #FreePalestine #SaveSheikhJarrah <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
Yerrr EFF members are brave mofos !!! #Senekalprotest #Senekal #EFFinSenekal <URL>,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,0
"Today we deal with racist criminals, we are fearless, direct &amp; unstoppable. The vehicle of economic freedom for our people is in motion, we don’t just provide lip service , We act on our word. We are in action; we are the glorious EFF. We lead  from the front #EFFInBrackenfell <URL> <URL>",0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
"Incitement of violence right there. Law enforcement agencies must start its work against those in conflict with the law e.g disregarding s17 of the Constitution. WATCH: Fighting breaks out between Brackenfell residents, EFF outside school <URL>",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
Get rid of foreigners if you don't want to lose billions. #PutSouthAfricansFirst <URL>,0,1,0,0,1,1,0,1,1,,,,0,1,0,0,1,0
@user @user @user @user @user You are ill informed. We have a lot of you in SA. The reason you think it is 4% is because 96% of foreigners are undocumented.,0,1,0,0,1,0,0,0,1,,,,0,1,0,0,0,0
@user @user xiasi inu next billionaire coin these all othere meme coin are just shit with 100 to 10000 quadrillion supply...but Xiasi have 1 quadrillion supply in which 60 percent got burrn...so Xiasi inu is bestcc <URL>,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Are yaar India ne Palestine ko support kar diya.Aisa prank kaun karta hai bhai.,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"""#SiyaKolisi 1st #SouthAfrican black captain of the #Boks in 127 years. #BlackExcellence #Greatness""

- #NaomiCampbell <URL> #Springboks #BoksInBloem",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
@user @user Can this failing president of SA kindly learn from presidents of other states how to lead your nation and look after his people and stop trying to be a steering and father Christmas. He's making joke and a mock of himself. #PutSouthAfricaFirst <URL>,0,0,0,0,1,1,0,0,0,,,,0,1,0,0,0,0
Five vehicles seized by soldiers in Limpopo: the cars were about to enter Zimbabwe. Suspects opened fire on the @user members. <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"#ApartheidFlag spokesman of the Reds saying Afrikaans part of the National Anthem should go. Flipping so quickly trusting the judiciary, collecting maximum political points,that was quick! I give up honestly. .........",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"Nigerians taking over south africa, home affairs why are you letting this happen.#PutSouthAfricanFirst <URL>",0,1,0,0,1,1,0,1,1,,,,0,1,0,0,1,0
@user There is no clashing here!! 20+ EFF members held a peaceful protest against racism and they were attacked by 50+ residents of Brackenfell. Period.,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
Police crossed the line by attackeing peaceful protesters. #ThumaMinaMediaGroup and Beki iSela must rest. There won't be no violence against our brothers and sisters @user Yet we will fight police brutality toe to toe. We know politics and its language nina.. tsek. <URL>,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
@user @user <URL> leading problem and biggest criminals.what is failed to note is Mr mashaba wants the illegal nationals dealt with.focus on fixing wrk for South Africans first then the foreign nationals.thats how it shud be.,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
"@user I think this needs an intervention from the commander in Chief, @user @user he is the son of the soil whose willing and trained to serve his country. We have corrupt politicians returning their positions please reinstate his soldier. #PutSouthAfricansFirst",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
@user @user @user 🤣🤣🤣 really? Think!!! #PutSouthAfricansFirst,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"Where are the racists.....who wanted to deny us this moment?
The billions that have been bailed out for the useless entities should be poured here. #Springboks #SiyaKolisi #StrongerTogether <URL>",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"@user @user If you continue to sleep with the eff, you can kiss a lot of support goodbuy and can definitely forget about 2024.",0,0,0,0,1,0,0,0,0,,,,0,0,1,0,0,0
"This hurt my soul. Guys we have to push hard and fight. 2024 is too far. Our youth is getting old sitting hime with no employment while foreigners reap what our parents fought for.
#PutSouthAfricansFirst 
#ancmustfall
#Fuckqueensono <URL>",0,0,0,0,1,1,0,0,1,,,,0,1,0,0,0,0
"The nyaope guys are outcasts in our communities - they need psychological help.

Our police and gov. have failed these young people by not cutting the supply of nyaope - arresting the distributors of this poison. #PutSACitizensFirst",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"This conviction means that hate-filled and threatening messages that incite violence are not only against the law and can result in criminal prosecution and conviction, but will not be tolerated in SA.",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Well done @user new dawn has arrived with an all conquering team that beat #Enland.Keep up the good work <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"ANC and EFF are parties of foreigners 🇲🇿🇳🇬🇿🇼home affairs is selling Id's to foreigners 🇿🇼🇲🇿🇳🇬so that they keep ANC in power.
 #ThulasNxesiMustFall
#ThulasNxesiMustFall
#ANCMustFall 
#EFFMustFall 
#DAMustFall 
#ForeignersMustGo 🇿🇼🇲🇿🇳🇬
#PutSouthAfricansFirst 🇿🇦🇿🇦🇿🇦 <URL>",0,0,0,0,1,1,0,0,1,,,,0,1,0,0,1,0
3x suspects arrested by #JMPD POPS officers on the M2 for the possession of 229 SASSA smart cards. Whilst on patrol officers stopped &amp; searched a vehicle used by the suspects. While searching officers found the cards &amp; no one could account for them.Suspects detained at Jeppe SAPS <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"@user #PhoenixMassacre.
SA youth unemployment.
SA corruption.
Women and children abuse.
Issue of illegal immigrants.
.
So, yeah, we have a lot going on in SA, yet y'all are worried about other countries.",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"How does Cyril Ramaphosa know his CR17 Campaign was not used for bribery, vote buying and money laundering but logistics if he was kept away from the Campaign information? And how does he know it was R300 million funds raised not R1 Billion? Cyril is the best lying head of State",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"If these 100s of people that were killed in Phoenix were Whites or Indians, we were going to hear a loud cry frm countries in Europe and around the globe, now that it was black lives, it didn't matter, thanks @user for standing up for us #EFFinPhoenix #PhoenixMassacre <URL>",0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
"@user All Men and Women &amp;unemployed youth of Soweto #June16 come eDiepklook. Orlando East &amp; West, Mzimhlophe, Meadowlands, Pimville you are tired of crime by Lesotho nationals, Zola, Dlamini, Jabulani, eMndeni, Mapetla, Foreigners took your jobs &amp; RDPs. #DUDULA #dudula2021 <URL>",0,0,0,0,1,1,1,1,1,,,,0,0,1,0,1,0
@user @user What LAW?? that APARTHEID LAW must fall with you.,0,0,0,0,1,1,0,0,0,,,,0,0,0,0,0,0
@user @user @user @user @user @user @user @user Looks like the EFF people in Senekal,0,1,1,0,1,0,0,0,0,,,,0,1,0,0,0,0
"It is painful that we are the only Citizens in the world who have to fight to be put first in our one and only Country, we call home. We don't owe foreigners anything, South African Citizens kindness is being abused by Politicians and Foreigners. #PutSouthAfricaFirst <URL>",0,0,0,0,1,1,0,1,1,,,,0,0,0,0,1,0
@user Like EFF in Brackenfell,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
CR17 vs ZUMA camp I suppose. Eyomndeni ayingenwa <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
It’s funny how black South Africans were In solidarity with the Black Lives Matter movement. But they failing to shed light on the Phoenix massacre. Clearly black American lives matter more than those lost in Phoenix. #PhoenixMassacre,0,0,0,0,1,1,0,0,1,,,,0,0,0,0,0,0
"Dear: @user Lazy Journalism again.
@user  during #FeesMustFall #FreeEducation Here Mr #TokyoSexwale states in a Letter (seen by all LIVE) that He wrote to then Powers that be about possible 'Corruption' at the SARS.

And you still can't authenticate or think or Ask 🤦‍♂️ <URL>",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"Even Aladeen hated Israel so bad in that Dictator movie.

Fuck Israel!!!",0,1,1,0,1,1,0,0,0,,,,0,0,0,0,0,1
"Why do you call low jobs income crumps when you travel all the way from Zim to work those jobs. If you think they are important and help feed your families why do you think those jobs are not good enough for us? All South African jobs belong to us
#malema 
#PutSouthAfricansFirst",0,0,0,0,1,0,0,1,1,,,,0,0,1,0,0,0
Does #PutSouthAfricansFirst have limits or zero #foreigners should be working or doing business in SA? Would it mean the world should also #deport all South Africans working or doing business outside SA? #FridayThoughts #SkeemSaam #SheOwnsHerSuccess Onyango #KeaDrive,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
#rosemaryndlovu #SageForSmallBiz #mnakwethumzansi  #MenAreSlowTheseDays Tshepi #SASSA Benni #Uyajola99 Pastor Mukhuba Boity #PhoenixMassacre  SBWL #TheBraaiShowWithCass  #FetchYourBody2021  MaShelembe  Menlyn #DripUmswenko Tbose #WhatisherCrime Free State Province <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
@user @user @user @user @user @user @user Y did u leave #PutSouthAfricansFirst out? You must learn to tag them also that group can surprise u,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"Now on #CarteBlanche: government awarded a R37-million tender to fix the #Beitbridge border fence between #Zimbabwe and South Africa. Meant to restrict movement and the spread of #COVID_19, things haven't quite gone according to plan. @user <URL>",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"@user We here,we growing everyday&amp; we gonna win , let's work hard to put #PutSouthAfricansFirst .our government does not care about South Africans.about the illegal foreigners, about the future of this country.
Chinese gives jobs only to Foreigners.We see you.",0,0,0,0,1,1,0,1,1,,,,0,1,0,0,1,0
"@user It's ongoing, if you search for the #OperationDudula you will see the vile comments from the xenophobes pertaining to foreign nationals in SA.",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"@user @user Your pedestrian knowledge about #FeesMustFall is exposing your ignorance and if I were you I would just keep quiet..you are labelling students as violent when they are only responding to a system that is violent to them,a system that excludes them..your white privilege is showing",0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
"Awe Ta Siya is captain 

#Springboks #SiyaKolisi <URL>",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"- i hate missing out, so i am in on the action. @user #Springboks #OneNationOneBeer #SiyaKolisi #ENGvSA #RWCFinal <URL>",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
Economic Freedom Fighters @user spokesperson @user says it seems like someone had a mandate to provoke the party in Brackenfell. #letswalkthetalk #EFFInBrackenfell <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"Hebun! Guys am I analysing this pic the right way or I just think too much?
#HumanTrafficking #23SeptemberCleanSA #humantraffickingawareness #PutSouthAfricansFirst huh!🤨 <URL>",0,1,1,0,1,0,0,0,0,,,,0,0,0,0,0,0
@user @user @user You think people are so kind-hearted 😂😂😂?,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
EFF really making the ANC and other political parties look irrelevant! #EFFInBrackenfell #EFFMustRise #EFFRedFriday #effinbrakenfell #WorldChildrensDay #WorldToiletDay <URL>,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0
@user @user I agree obviously not at the same time but progressively and gradually this can work especially when it comes to historical debts. Who is the biggest loser at the end of the day? I believe is this NSFAS thing we are talking about today.,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"Phobic or whatever, when my Zulu people don't want something, they don't hide it.

""inkankane nenkankane aliyodla imisundu yangakubo""",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"NB: I Deal with Cars of All Brands❤

SelfMade Car Technician 

🕹0761530871🕹

Check PINNED TWEET for more of my WORK👏🏽

#DJSBU #BuySouthAfrican #PutSouthAfricansFirst <URL>
#23SeptemberCleanSA
#23SeptemberCleanSA
#SkeemSaam",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"@user @user @user @user @user ""envy Nigerians""??? 😳 stop flattering urself, those ppl r scumbags to say the least",0,1,1,0,1,1,0,1,1,,,,0,0,1,0,1,1
The white people always win. Today they created this slogan put sa first so that the black people will continue fighting each other. #PutSouthAfricaFirst,0,1,0,0,1,0,0,0,0,,,,0,1,0,0,1,0
@user @user The Ahmed Kathrada Foundation (AKF) fully endorses the widespread condemnation of the violence meted out against the Economic Freedom Fighters (EFF) supporters at the Brackenfell High School in Cape Town yesterday #Brackenfellhighschool <URL>,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
We haven't forgotten about Chinese citizens who are here to exploit SA natural resources yet they hire African immigrants bcos they want to exploit them. #PutSouthAfricansFirst,0,0,0,0,1,1,0,0,0,,,,0,1,0,0,1,0
"@user Indeed we did,i heard him says (""no SANS first,its africa first"") i say it wil b africa first once all africans r in their respective countries fighting for their countries. #putsouthafricafirst #Putsacitizenfirst",0,0,0,0,1,0,9,0,1,,,,0,0,0,0,0,0
"@user 2ndly no professionalism from them, don't they think that they could lose a client or potential client the way he dealt with it.",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"Ethiopians -Pankistanis -Chinese -Indians Feed Us Poison from their Underworld Factories 
Nigerians -Congolese -Tanzanians Feed Us Drugs 
Zimbabweans and Mozambicans Do Heists -Hijacking -Theft -HouseRobberies -Rape... and @user is just fine with these
#PutSouthAfricansFirst",0,1,1,0,1,1,0,1,1,,,,0,1,1,0,1,1
"Shame, this fighter got beaten up. #EFFInBrackenfell #brackenfellhigh <URL>",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
@user @user Only fools will listing to Julius Malema. #OperationDudula <URL>,0,1,0,0,1,1,0,0,0,,,,0,0,1,0,0,0
#malta and #israel my two favorites for this year's #Eurovision _x1f525__x1f525__x1f525_,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
@user You are not sickened because you live your plush life in surbabia while the poor citizens are fighting to fend for themselves with crumbs fallen from your table and now have to compete for those crumbs with illegal immigrants,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,0
So the racists took an L?🤣 #ApartheidFlag,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
"@user @user Sure ! But in public spaces makes sense to ensure that it’s befitting to the broader public health &amp; hygiene - but you can wear your mask where the hell you want to - on ur face, on your shoulder, or as a knee cap … in public spaces - it will ensure u keep ur breath to urself !",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
